track_id,x,y,frame,timestamp,lost,occluded,generated,label,state
0,11312,7722,253,1477388586.38988,0,0,1,human,upright
0,11316,7722,254,1477388586.42989,0,0,1,human,upright
0,11320,7726,255,1477388586.46991,0,0,1,human,upright
0,11320,7726,256,1477388586.50992,0,0,1,human,upright
0,11324,7726,257,1477388586.54993,0,0,1,human,upright
0,11328,7726,258,1477388586.58995,0,0,1,human,upright
0,11328,7730,259,1477388586.62996,0,0,1,human,upright
0,11332,7730,260,1477388586.66997,0,0,1,human,upright
0,11336,7730,261,1477388586.70999,0,0,1,human,upright
0,11340,7730,262,1477388586.75,0,0,1,human,upright
0,11340,7734,263,1477388586.79002,0,0,1,human,upright
0,11344,7734,264,1477388586.83003,0,0,1,human,upright
0,11348,7734,265,1477388586.87004,0,0,1,human,upright
0,11352,7734,266,1477388586.91006,0,0,1,human,upright
0,11352,7738,267,1477388586.95007,0,0,1,human,upright
0,11356,7738,268,1477388586.99009,0,0,1,human,upright
0,11360,7738,269,1477388587.0301,0,0,1,human,upright
0,11364,7742,270,1477388587.07011,0,0,0,human,upright
0,11368,7742,271,1477388587.11013,0,0,1,human,upright
0,11372,7742,272,1477388587.15014,0,0,1,human,upright
0,11376,7742,273,1477388587.19016,0,0,1,human,upright
0,11384,7742,274,1477388587.23017,0,0,1,human,upright
0,11388,7742,275,1477388587.27018,0,0,1,human,upright
0,11392,7742,276,1477388587.3102,0,0,1,human,upright
0,11400,7742,277,1477388587.35021,0,0,1,human,upright
0,11404,7742,278,1477388587.39022,0,0,1,human,upright
0,11408,7742,279,1477388587.43024,0,0,1,human,upright
0,11416,7746,280,1477388587.47025,0,0,1,human,upright
0,11420,7746,281,1477388587.51027,0,0,1,human,upright
0,11424,7746,282,1477388587.55028,0,0,1,human,upright
0,11428,7746,283,1477388587.59029,0,0,1,human,upright
0,11436,7746,284,1477388587.63031,0,0,1,human,upright
0,11440,7746,285,1477388587.67032,0,0,1,human,upright
0,11444,7746,286,1477388587.71034,0,0,1,human,upright
0,11452,7746,287,1477388587.75035,0,0,1,human,upright
0,11456,7746,288,1477388587.79036,0,0,1,human,upright
0,11460,7746,289,1477388587.83038,0,0,1,human,upright
0,11468,7750,290,1477388587.87039,0,0,1,human,upright
0,11472,7750,291,1477388587.91041,0,0,1,human,upright
0,11476,7750,292,1477388587.95042,0,0,1,human,upright
0,11480,7750,293,1477388587.99043,0,0,1,human,upright
0,11488,7750,294,1477388588.03045,0,0,1,human,upright
0,11492,7750,295,1477388588.07046,0,0,1,human,upright
0,11496,7750,296,1477388588.11048,0,0,1,human,upright
0,11504,7750,297,1477388588.15049,0,0,1,human,upright
0,11508,7750,298,1477388588.1905,0,0,1,human,upright
0,11512,7750,299,1477388588.23052,0,0,1,human,upright
0,11520,7754,300,1477388588.27053,0,0,0,human,upright
0,11524,7750,301,1477388588.31054,0,0,1,human,upright
0,11528,7750,302,1477388588.35056,0,0,1,human,upright
0,11532,7750,303,1477388588.39057,0,0,1,human,upright
0,11536,7750,304,1477388588.43059,0,0,1,human,upright
0,11540,7750,305,1477388588.4706,0,0,1,human,upright
0,11544,7746,306,1477388588.51061,0,0,1,human,upright
0,11548,7746,307,1477388588.55063,0,0,1,human,upright
0,11552,7746,308,1477388588.59064,0,0,1,human,upright
0,11556,7746,309,1477388588.63066,0,0,1,human,upright
0,11560,7746,310,1477388588.67067,0,0,1,human,upright
0,11564,7742,311,1477388588.71068,0,0,1,human,upright
0,11568,7742,312,1477388588.7507,0,0,1,human,upright
0,11572,7742,313,1477388588.79071,0,0,1,human,upright
0,11576,7742,314,1477388588.83073,0,0,1,human,upright
0,11580,7742,315,1477388588.87074,0,0,1,human,upright
0,11584,7738,316,1477388588.91075,0,0,1,human,upright
0,11588,7738,317,1477388588.95077,0,0,1,human,upright
0,11592,7738,318,1477388588.99078,0,0,1,human,upright
0,11596,7738,319,1477388589.0308,0,0,1,human,upright
0,11604,7738,320,1477388589.07081,0,0,0,human,upright
0,11604,7734,321,1477388589.11082,0,0,1,human,upright
0,11608,7734,322,1477388589.15084,0,0,1,human,upright
0,11612,7734,323,1477388589.19085,0,0,1,human,upright
0,11616,7734,324,1477388589.23087,0,0,1,human,upright
0,11620,7734,325,1477388589.27088,0,0,1,human,upright
0,11624,7734,326,1477388589.31089,0,0,1,human,upright
0,11628,7730,327,1477388589.35091,0,0,1,human,upright
0,11632,7730,328,1477388589.39092,0,0,1,human,upright
0,11636,7730,329,1477388589.43093,0,0,1,human,upright
0,11640,7730,330,1477388589.47095,0,0,1,human,upright
0,11644,7730,331,1477388589.51096,0,0,1,human,upright
0,11648,7730,332,1477388589.55098,0,0,1,human,upright
0,11652,7730,333,1477388589.59099,0,0,1,human,upright
0,11656,7726,334,1477388589.631,0,0,1,human,upright
0,11660,7726,335,1477388589.67102,0,0,1,human,upright
0,11664,7726,336,1477388589.71103,0,0,1,human,upright
0,11668,7726,337,1477388589.75105,0,0,1,human,upright
0,11672,7726,338,1477388589.79106,0,0,1,human,upright
0,11676,7726,339,1477388589.83107,0,0,1,human,upright
0,11680,7726,340,1477388589.87109,0,0,0,human,upright
0,11680,7722,341,1477388589.9111,0,0,1,human,upright
0,11684,7722,342,1477388589.95112,0,0,1,human,upright
0,11688,7722,343,1477388589.99113,0,0,1,human,upright
0,11692,7722,344,1477388590.03114,0,0,1,human,upright
0,11696,7722,345,1477388590.07116,0,0,1,human,upright
0,11696,7718,346,1477388590.11117,0,0,1,human,upright
0,11700,7718,347,1477388590.15119,0,0,1,human,upright
0,11704,7718,348,1477388590.1912,0,0,1,human,upright
0,11708,7718,349,1477388590.23121,0,0,1,human,upright
0,11712,7718,350,1477388590.27123,0,0,1,human,upright
0,11712,7714,351,1477388590.31124,0,0,1,human,upright
0,11716,7714,352,1477388590.35125,0,0,1,human,upright
0,11720,7714,353,1477388590.39127,0,0,1,human,upright
0,11724,7714,354,1477388590.43128,0,0,1,human,upright
0,11728,7714,355,1477388590.4713,0,0,1,human,upright
0,11728,7710,356,1477388590.51131,0,0,1,human,upright
0,11732,7710,357,1477388590.55132,0,0,1,human,upright
0,11736,7710,358,1477388590.59134,0,0,1,human,upright
0,11740,7710,359,1477388590.63135,0,0,1,human,upright
0,11744,7710,360,1477388590.67137,0,0,0,human,upright
0,11744,7706,361,1477388590.71138,0,0,1,human,upright
0,11744,7702,362,1477388590.75139,0,0,1,human,upright
0,11748,7702,363,1477388590.79141,0,0,1,human,upright
0,11748,7698,364,1477388590.83142,0,0,1,human,upright
0,11752,7698,365,1477388590.87144,0,0,1,human,upright
0,11752,7694,366,1477388590.91145,0,0,1,human,upright
0,11756,7690,367,1477388590.95146,0,0,1,human,upright
0,11756,7690,368,1477388590.99148,0,0,1,human,upright
0,11756,7686,369,1477388591.03149,0,0,1,human,upright
0,11760,7686,370,1477388591.0715,0,0,1,human,upright
0,11760,7682,371,1477388591.11152,0,0,1,human,upright
0,11764,7678,372,1477388591.15153,0,0,1,human,upright
0,11764,7678,373,1477388591.19155,0,0,1,human,upright
0,11768,7674,374,1477388591.23156,0,0,1,human,upright
0,11768,7674,375,1477388591.27157,0,0,1,human,upright
0,11768,7670,376,1477388591.31159,0,0,1,human,upright
0,11772,7666,377,1477388591.3516,0,0,1,human,upright
0,11772,7666,378,1477388591.39162,0,0,1,human,upright
0,11776,7662,379,1477388591.43163,0,0,1,human,upright
0,11776,7662,380,1477388591.47164,0,0,1,human,upright
0,11780,7658,381,1477388591.51166,0,0,1,human,upright
0,11780,7654,382,1477388591.55167,0,0,1,human,upright
0,11780,7654,383,1477388591.59169,0,0,1,human,upright
0,11784,7650,384,1477388591.6317,0,0,1,human,upright
0,11784,7650,385,1477388591.67171,0,0,1,human,upright
0,11788,7646,386,1477388591.71173,0,0,1,human,upright
0,11788,7642,387,1477388591.75174,0,0,1,human,upright
0,11792,7642,388,1477388591.79176,0,0,1,human,upright
0,11792,7638,389,1477388591.83177,0,0,1,human,upright
0,11796,7638,390,1477388591.87178,0,0,0,human,upright
0,11796,7634,391,1477388591.9118,0,0,1,human,upright
0,11796,7634,392,1477388591.95181,0,0,1,human,upright
0,11796,7630,393,1477388591.99182,0,0,1,human,upright
0,11796,7630,394,1477388592.03184,0,0,1,human,upright
0,11796,7626,395,1477388592.07185,0,0,1,human,upright
0,11796,7626,396,1477388592.11187,0,0,1,human,upright
0,11796,7626,397,1477388592.15188,0,0,1,human,upright
0,11796,7622,398,1477388592.19189,0,0,1,human,upright
0,11796,7622,399,1477388592.23191,0,0,1,human,upright
0,11796,7618,400,1477388592.27192,0,0,1,human,upright
0,11796,7618,401,1477388592.31194,0,0,1,human,upright
0,11796,7614,402,1477388592.35195,0,0,1,human,upright
0,11796,7614,403,1477388592.39196,0,0,1,human,upright
0,11796,7614,404,1477388592.43198,0,0,1,human,upright
0,11796,7610,405,1477388592.47199,0,0,1,human,upright
0,11796,7610,406,1477388592.51201,0,0,1,human,upright
0,11796,7606,407,1477388592.55202,0,0,1,human,upright
0,11796,7606,408,1477388592.59203,0,0,1,human,upright
0,11796,7602,409,1477388592.63205,0,0,1,human,upright
0,11800,7602,410,1477388592.67206,0,0,1,human,upright
0,11800,7602,411,1477388592.71208,0,0,1,human,upright
0,11800,7598,412,1477388592.75209,0,0,1,human,upright
0,11800,7598,413,1477388592.7921,0,0,1,human,upright
0,11800,7594,414,1477388592.83212,0,0,1,human,upright
0,11800,7594,415,1477388592.87213,0,0,1,human,upright
0,11800,7590,416,1477388592.91214,0,0,1,human,upright
0,11800,7590,417,1477388592.95216,0,0,1,human,upright
0,11800,7590,418,1477388592.99217,0,0,1,human,upright
0,11800,7586,419,1477388593.03219,0,0,1,human,upright
0,11800,7586,420,1477388593.0722,0,0,1,human,upright
0,11800,7582,421,1477388593.11221,0,0,1,human,upright
0,11800,7582,422,1477388593.15223,0,0,1,human,upright
0,11800,7578,423,1477388593.19224,0,0,1,human,upright
0,11800,7578,424,1477388593.23226,0,0,1,human,upright
0,11800,7578,425,1477388593.27227,0,0,1,human,upright
0,11800,7574,426,1477388593.31228,0,0,1,human,upright
0,11800,7574,427,1477388593.3523,0,0,1,human,upright
0,11800,7570,428,1477388593.39231,0,0,1,human,upright
0,11800,7570,429,1477388593.43233,0,0,1,human,upright
0,11804,7570,430,1477388593.47234,0,0,0,human,upright
0,11800,7566,431,1477388593.51235,0,0,1,human,upright
0,11800,7566,432,1477388593.55237,0,0,1,human,upright
0,11800,7562,433,1477388593.59238,0,0,1,human,upright
0,11796,7562,434,1477388593.6324,0,0,1,human,upright
0,11796,7558,435,1477388593.67241,0,0,1,human,upright
0,11796,7558,436,1477388593.71242,0,0,1,human,upright
0,11792,7554,437,1477388593.75244,0,0,1,human,upright
0,11792,7554,438,1477388593.79245,0,0,1,human,upright
0,11792,7550,439,1477388593.83246,0,0,1,human,upright
0,11792,7550,440,1477388593.87248,0,0,1,human,upright
0,11788,7546,441,1477388593.91249,0,0,1,human,upright
0,11788,7546,442,1477388593.95251,0,0,1,human,upright
0,11788,7542,443,1477388593.99252,0,0,1,human,upright
0,11784,7542,444,1477388594.03253,0,0,1,human,upright
0,11784,7542,445,1477388594.07255,0,0,1,human,upright
0,11784,7538,446,1477388594.11256,0,0,1,human,upright
0,11780,7538,447,1477388594.15258,0,0,1,human,upright
0,11780,7534,448,1477388594.19259,0,0,1,human,upright
0,11780,7534,449,1477388594.2326,0,0,1,human,upright
0,11780,7530,450,1477388594.27262,0,0,1,human,upright
0,11776,7530,451,1477388594.31263,0,0,1,human,upright
0,11776,7526,452,1477388594.35265,0,0,1,human,upright
0,11776,7526,453,1477388594.39266,0,0,1,human,upright
0,11772,7522,454,1477388594.43267,0,0,1,human,upright
0,11772,7522,455,1477388594.47269,0,0,1,human,upright
0,11772,7518,456,1477388594.5127,0,0,1,human,upright
0,11768,7518,457,1477388594.55272,0,0,1,human,upright
0,11768,7514,458,1477388594.59273,0,0,1,human,upright
0,11768,7514,459,1477388594.63274,0,0,1,human,upright
0,11768,7514,460,1477388594.67276,0,0,0,human,upright
0,11764,7510,461,1477388594.71277,0,0,1,human,upright
0,11764,7510,462,1477388594.75278,0,0,1,human,upright
0,11760,7510,463,1477388594.7928,0,0,1,human,upright
0,11760,7510,464,1477388594.83281,0,0,1,human,upright
0,11756,7510,465,1477388594.87283,0,0,1,human,upright
0,11756,7510,466,1477388594.91284,0,0,1,human,upright
0,11756,7510,467,1477388594.95285,0,0,1,human,upright
0,11752,7510,468,1477388594.99287,0,0,1,human,upright
0,11752,7506,469,1477388595.03288,0,0,1,human,upright
0,11748,7506,470,1477388595.0729,0,0,1,human,upright
0,11748,7506,471,1477388595.11291,0,0,1,human,upright
0,11744,7506,472,1477388595.15292,0,0,1,human,upright
0,11744,7506,473,1477388595.19294,0,0,1,human,upright
0,11744,7506,474,1477388595.23295,0,0,1,human,upright
0,11740,7506,475,1477388595.27297,0,0,1,human,upright
0,11740,7506,476,1477388595.31298,0,0,1,human,upright
0,11736,7502,477,1477388595.35299,0,0,1,human,upright
0,11736,7502,478,1477388595.39301,0,0,1,human,upright
0,11732,7502,479,1477388595.43302,0,0,1,human,upright
